,g_sep,g_net,t_sep,t_net,fund_delta_b3
2024-03-09,0.634458718947346,0.634458718947346,0.40292877457477333,0.4000210247413618,-2.2520313797424644e-06
2024-03-10,0.5353795946265655,0.5353795946265656,0.1052140100776994,0.1052140100776994,-5.0252225088953626e-05
2024-03-11,0.606270835482366,0.606270835482366,0.30756256622701683,0.28937694844270373,-9.551227979999998e-06
2024-03-12,0.5553154806526646,0.5553154806526647,0.34323166448167686,0.33636868708945183,-5.4335556061608747e-05
2024-03-13,0.5800522920833584,0.5800522920833583,0.026673194751650624,0.026673194751650628,-8.655224162545449e-05
2024-03-14,0.597849417681976,0.5978494176819761,0.020458966430718574,0.020348120846533133,-9.967404775999998e-05
2024-03-15,0.6887732363596448,0.6887732363596447,0.32202409682152355,0.32167502200347553,-0.00017361370162631941
2024-03-16,0.5489256519300009,0.5489256519300008,0.40430235476595805,0.3435911482818016,-3.127837642385907e-05
2024-03-17,0.5560471652689869,0.5560471652689871,0.010920875123937832,0.010428310283525054,-3.3628092279460797e-05
2024-03-18,0.5879073151419334,0.5879073151419335,0.29789564679233205,0.29789564679233205,-5.187797703037602e-05
2024-03-19,0.5200703855517445,0.5200703855517443,0.06835564964605384,0.06835564964605384,0.0
2024-03-20,0.5772132449551605,0.5772132449551606,0.0581212705445524,0.0581212705445524,-3.8739631279999984e-05
2024-03-21,0.5268994882287528,0.5268994882287528,0.4177065847770288,0.4177065847770288,-7.419427707999999e-05
2024-03-22,0.49229345924474327,0.49229345924474327,0.037451127425962294,0.03727373771601823,-3.3016646884860033e-05
2024-03-23,0.45490755017444623,0.4549075501744462,0.12666369687907564,0.12481407322404318,0.0
2024-03-24,0.5497633247206357,0.5497633247206359,0.2584803100206829,0.2584803100206829,0.0
2024-03-25,0.5659309742385059,0.5659309742385058,0.016167649517870072,0.016167649517870072,0.0
2024-03-26,0.6516558061234172,0.6516558061234172,0.2825529541584882,0.2825529541584882,-7.64197364298421e-05
2024-03-27,0.5889339360048869,0.5889339360048869,0.4032525369178635,0.4031299203988104,-0.00024996506875328095
2024-03-28,0.4873521688391051,0.48735216883910487,0.1029195938474975,0.1029195938474975,0.0
2024-03-29,0.5024491879907804,0.5024491879907803,0.015174861977677246,0.015174861977677246,0.0
2024-03-30,0.6740411543678828,0.674041154367883,0.3661749570592273,0.3661749570592273,0.0
2024-03-31,0.6373500791780061,0.6373500791780062,0.2391058259910674,0.2391058259910674,0.0
2024-04-01,0.6457905940757493,0.6457905940757495,0.00844869429521246,0.00844869429521246,0.0
2024-04-02,0.700182566006537,0.7001825660065369,0.23516015937370505,0.23516015937370505,0.0
2024-04-03,0.705900261520646,0.7059002615206458,0.005925262294251105,0.005925262294251105,0.0
2024-04-04,0.7154597291154429,0.7154597291154428,0.01200308931312876,0.01200308931312876,0.0
2024-04-05,0.6380350954923915,0.6380350954923913,0.5870117849178784,0.5870117849178784,0.0
2024-04-06,0.5771737771207557,0.5771737771207557,0.18514381194948915,0.18514381194948915,0.0
2024-04-07,0.5594706539642619,0.559470653964262,0.018997908543261312,0.018997908543261312,0.0
2024-04-08,0.7004119369040513,0.7004119369040517,0.3898641818948908,0.3405820164501646,-0.00010525812989999996
2024-04-09,1.2783748997736608,1.2783748997736604,0.5910413551985341,0.5910413551985342,-0.00010891761551999997
2024-04-10,1.3554427781132736,1.3554427781132738,0.24116473340549743,0.24116473340549743,-8.034060090000001e-05
2024-04-11,0.9454546204017458,0.9454546204017461,0.8467228276699412,0.8445178577154202,-0.00010229158359569496
2024-04-12,0.8835896138963686,0.8835896138963684,0.15400119589748407,0.14833346263140587,-2.934233583336766e-05
2024-04-13,0.70624463596982,0.7062446359698199,0.32220321617398917,0.32220321617398917,0.0
2024-04-14,0.4895936486198162,0.4895936486198161,0.36781822136614767,0.36781822136614767,0.0
2024-04-15,0.4074326566836459,0.4074326566836459,0.28375221871105616,0.28375221871105616,0.0
2024-04-16,0.40725872419677733,0.4072587241967773,0.004685542103120238,0.004685542103120238,0.0
2024-04-17,0.43899668573950124,0.43899668573950124,0.2060854240683368,0.2060854240683368,0.0
2024-04-18,0.4483425749025298,0.4483425749025299,0.015636904132023212,0.015636904132023212,0.0
2024-04-19,0.46152621781402436,0.4615262178140243,0.020337958529315636,0.020337958529315636,0.0
2024-04-20,0.513793598314567,0.513793598314567,0.3724661887231765,0.3724661887231765,0.0
2024-04-21,0.5166553833643476,0.5166553833643477,0.013404242607101213,0.013404242607101213,0.0
2024-04-22,0.5236030907766369,0.5236030907766367,0.006947707412289285,0.006947707412289285,0.0
2024-04-23,0.481576038066153,0.48157603806615323,0.22917411286739775,0.22917411286739775,0.0
2024-04-24,0.4896182996659624,0.48961829966596254,0.008090463541671382,0.008090463541671382,0.0
2024-04-25,0.5260486002796461,0.5260486002796461,0.1498542528419509,0.1498542528419509,0.0
2024-04-26,0.5337412958289565,0.5337412958289565,0.18833958908977777,0.18833958908977777,0.0
2024-04-27,0.48628606398086033,0.48628606398086016,0.12376430703942289,0.12376430703942289,0.0
2024-04-28,0.4825670232946201,0.48256702329462026,0.008721138311166731,0.008721138311166731,0.0
2024-04-29,0.5205426005575331,0.520542600557533,0.25861081358317817,0.25861081358317817,0.0
2024-04-30,0.5553354661190537,0.549903405645355,0.18166622507263366,0.1816662250726337,1.563779810622665e-05
2024-05-01,0.5239255093389844,0.5239255093389844,0.0314303478396711,0.03138394416102679,0.0
2024-05-02,0.5116545407780819,0.5116545407780819,0.32776547309894977,0.32776547309894977,0.0
2024-05-03,0.5442240781242406,0.5442240781242405,0.05432357562643521,0.0543235756264352,0.0
2024-05-04,0.5636836949130172,0.5636836949130172,0.24573016369152334,0.24573016369152334,-2.854877430096071e-06
2024-05-05,0.5049981593671091,0.504998159367109,0.4235270486178246,0.4235270486178246,-5.47621573583956e-06
2024-05-06,0.585745010075113,0.5852429391549168,0.10369364355040597,0.1034798654929942,-5.3581930287945494e-05
2024-05-07,0.4776649359115832,0.47766493591158327,0.14240645645949557,0.14240645645949557,-7.592031971999998e-06
2024-05-08,0.471239637020364,0.47123963702036403,0.2159288288107702,0.2159288288107702,-1.4883874067999997e-05
2024-05-09,0.39519422620621564,0.3951942262062156,0.07605636334722916,0.0760454108141484,-5.8976399999999995e-06
2024-05-10,0.41250997607767037,0.4125099760776703,0.13105768918528732,0.12583539125931326,0.0
2024-05-11,0.4525207836640046,0.45252078366400456,0.2879221741837329,0.2879221741837329,0.0
2024-05-12,0.46819292045928584,0.4681929204592857,0.015746109500424182,0.015746109500424182,0.0
2024-05-13,0.8806185341618963,0.8806185341618962,0.4141844901251178,0.4141844901251178,0.0
2024-05-14,0.9020618632015907,0.9020618632015908,0.2116750267260384,0.21167502672603838,0.0
2024-05-15,0.6836366439607896,0.6836366439607895,0.6921178383693247,0.6921178383693247,-2.3571884139999998e-05
2024-05-16,0.7105033288527629,0.710503328852763,0.10369318005832132,0.1036931800583213,-2.86414674e-05
2024-05-17,0.7244921948767934,0.7244921948767934,0.2547278715797257,0.25452500162511793,-1.9744315779999994e-05
2024-05-18,0.7083264668709256,0.7083264668709255,0.2700300195465035,0.2700300195465035,-2.1459546079999998e-05
2024-05-19,0.7224062094357675,0.7224062094357675,0.014099332237325837,0.01409933223732584,-2.732278318e-05
2024-05-20,1.5045356815452295,1.504535681545229,1.112378436872724,1.1123784368727243,-5.677883488732631e-05
2024-05-21,0.8391244904851842,0.839124490485184,0.9586593596749461,0.9434252292992441,-6.979096107841564e-05
2024-05-22,0.8242126216458774,0.8242126216458775,0.035009839562511025,0.03448190876196244,-8.664297869616571e-05
2024-05-23,0.762324517420108,0.7517420398960944,0.4112313297027412,0.40202123566346176,-4.671660743612724e-05
2024-05-24,0.7595985714236858,0.747311821423686,0.02373064677502671,0.023036652194659606,-3.319890742365732e-05
2024-05-25,0.7340899681869453,0.7124600144503527,0.47633603043190686,0.47633603043190686,-4.190827379194792e-05
2024-05-26,0.6884601885525292,0.6884601885525291,0.22470383853480574,0.22403769565000253,-4.857109192004294e-05
2024-05-27,0.6443433988754379,0.6443433988754377,0.09288656573744344,0.09288656573744344,-0.00011053573758109975
2024-05-28,0.6288776396880627,0.6288776396880627,0.04406533598078144,0.04406533598078144,-7.779765876615533e-05
2024-05-29,0.709809295799927,0.7098092957999269,0.19900550446999216,0.19900550446999216,-8.008723018499789e-05
2024-05-30,0.6743949621362939,0.6743949621362941,0.24803120103966325,0.24803120103966325,-4.3379599550000005e-05
2024-05-31,0.7576176291128363,0.7576176291128364,0.08347801972269682,0.08347801972269682,-7.871678402000001e-05
2024-06-01,0.6310017854572868,0.631001785457287,0.41287594863136484,0.41287594863136484,-0.00012598341980000002
2024-06-02,1.8075827363093955,1.8075827363093957,1.2255183324698415,1.2255183324698418,-0.00013408579421999998
2024-06-03,1.700927031300717,1.700927031300717,1.2358643901797313,1.235864390179731,-0.00013542455849999992
2024-06-04,0.6856597075455884,0.6856597075455884,1.4345208862606222,1.434520886260622,-0.00010576729281999997
2024-06-05,0.6761341061070718,0.6761341061070719,0.009989751310119692,0.009989751310119605,-0.00012699486506
2024-06-06,0.6795241678115738,0.6795241678115739,0.0045968639600689025,0.004596863960068908,-0.00012997513913999998
2024-06-07,0.7427449887944138,0.7427449887944138,0.312473888576293,0.3090123550598177,4.68922364472023e-05
2024-06-08,0.7862640903935532,0.7862640903935532,0.2881419248589134,0.2881419248589133,6.98152943778296e-05
2024-06-09,0.8060858496835707,0.8060858496835709,0.2170976526222354,0.21709765262223538,0.00010490404423633905
2024-06-10,2.4559817223004394,2.4559817223004385,2.162267152260269,2.1622671522602688,0.00011027778904109589
2024-06-11,2.3024014404884414,2.3024014404884414,3.6439797849305924,3.643979784930592,0.0001397659890410959
2024-06-12,1.3605414093850412,1.3605414093850416,0.9875785302911052,0.9875785302911051,4.475276884484625e-05
2024-06-13,0.43427477856477015,0.4342747785647702,0.9752249376306865,0.9752249376306866,4.799491661394746e-05
2024-06-14,0.7790048313136655,0.7790048313136655,0.6014235048813663,0.5981757434044487,8.142265910687622e-05
2024-06-15,0.4143879422453929,0.4143879422453928,0.4761566114699781,0.4747614281271625,6.985215982739724e-05
2024-06-16,0.39997192876153953,0.3999719287615396,0.1341471118782459,0.13414711187824588,7.069552234739726e-05
2024-06-17,0.8269088830715002,0.8269088830715007,0.4276657967660442,0.42766579676604416,0.0001665929182521899
2024-06-18,0.5290058920901634,0.5290058920901635,0.39270047245831236,0.3927004724583124,0.00014687897871924692
2024-06-19,0.46726432700908294,0.4672643270090829,0.276064759876718,0.27606475987671797,0.00012216025125196494
2024-06-20,0.4527692686847087,0.4527692686847086,0.052542771625967384,0.05145785073503144,7.219957616549015e-05
2024-06-21,0.7991267661006113,0.7991267661006111,0.3641610089102772,0.36414869325895,0.00013974454740396636
2024-06-22,0.8111508886812225,0.8111508886812223,0.26595458107444675,0.26595458107444675,0.00014923891151991675
2024-06-23,0.4737370249764922,0.4737370249764924,0.3377534572974708,0.33775345729747075,0.0001297559548901792
2024-06-24,0.9403858304390078,0.937109301306756,0.6765920717843432,0.6742959474006557,0.0001122761060610959
2024-06-25,0.3709433191130452,0.3709433191130452,0.872434740062491,0.8530168819131161,0.0
2024-06-26,0.5383296316931111,0.538329631693111,0.1674314143970757,0.1674314143970757,0.0
2024-06-27,0.5170963827034987,0.5170963827034987,0.021716725458588035,0.021716725458588035,0.0
2024-06-28,0.6055575530273757,0.6055575530273758,0.34458352059758895,0.34458352059758895,0.0
2024-06-29,0.4684683713539423,0.4684683713539423,0.3118977897448453,0.3118977897448453,0.0
2024-06-30,0.4610846311980301,0.4610846311980301,0.008855120449468774,0.008855120449468774,0.0
2024-07-01,1.2465172883632198,1.2465172883632196,0.9973049608833889,0.9973049608833889,0.0
2024-07-02,1.029772547916802,1.0297725479168018,0.23362794164836917,0.23362794164836917,0.0
2024-07-03,0.5794192347830571,0.5628559209189237,0.5715000811480846,0.5712528281371589,5.1734123763384154e-05
2024-07-04,0.7821739637498659,0.7368907895711188,0.4517508538422469,0.41607265589984943,0.00014317432974843354
2024-07-05,0.7391585421396758,0.7173587573940658,0.6944767230892186,0.6944767230892186,6.367697911714534e-05
2024-07-06,0.35680609297399146,0.3568060929739915,0.46096076977467815,0.4596703251551635,3.324730785628241e-05
2024-07-07,0.291315449086201,0.2913154490862009,0.21142377543386168,0.21122794782295845,2.9888833049101e-05
2024-07-08,0.3838400245142788,0.38384002451427884,0.0944633745418758,0.09446337454187578,3.375488139075823e-05
2024-07-09,0.3600541454572428,0.33190348871089514,0.15219421757992765,0.14723048742739997,2.679373687005106e-05
2024-07-10,0.377052640717875,0.3770526407178749,0.22144361863184558,0.22144361863184556,-8.549769288248372e-06
2024-07-11,0.4226258441912082,0.4226258441912082,0.07703282950879745,0.07703282950879745,2.1105759838510415e-05
2024-07-12,0.4233977621868657,0.4233977621868657,0.018266989596317822,0.01826698959631782,2.792818345625234e-05
2024-07-13,0.4147273397682721,0.4092014021242782,0.25844775758285504,0.25844775758285504,1.6754422820530808e-05
2024-07-14,0.41819526072868135,0.4181952607286813,0.23093570916296377,0.23089471345886037,0.0
2024-07-15,0.5535561826960483,0.5535561826960481,0.20627140765816385,0.1999260384155695,-3.814004890403471e-05
2024-07-16,0.5459788428344468,0.5459788428344468,0.22215667418246313,0.21778493598899826,-2.6569779962131413e-05
2024-07-17,0.48605837787760314,0.4860583778776031,0.0603969185870383,0.05995707672815251,-2.3323807588127394e-05
2024-07-18,0.5139639639537669,0.5028349528170228,0.08359173513341264,0.07699019216613259,-5.836228838810173e-05
2024-07-19,0.6144691078096998,0.6144691078096998,0.38193334075939545,0.36286133787865077,-6.777145695648952e-05
2024-07-20,0.6921154631520638,0.6921154631520636,0.19217567912019062,0.1838330477783548,-5.953923286608719e-05
2024-07-21,0.7075323683352626,0.7075323683352625,0.043822258195144355,0.04379430835468037,-6.799770364572859e-05
2024-07-22,0.7111840147464173,0.7111840147464173,0.18243173344410668,0.1811051650710589,-8.703496364259406e-05
2024-07-23,0.6203727720151249,0.6203727720151251,0.10927372751171897,0.10721910576253713,-7.344256571700761e-05
2024-07-24,0.6482259147742935,0.6145241993335828,0.10717636081949512,0.10584992972229795,-7.339711274000001e-05
2024-07-25,0.4799018160403707,0.4799018160403707,0.3108926518034849,0.30997904587998976,-2.9488200000000003e-05
2024-07-26,0.47166536942562365,0.4716653694256236,0.00940701205543916,0.00940701205543916,-2.2941819600000003e-05
2024-07-27,0.5399098366536204,0.5399098366536205,0.13708400901891604,0.13708400901891604,-3.986214876e-05
2024-07-28,0.6235941582768425,0.6235941582768428,0.17967970530660904,0.17967970530660904,-4.8255473420000005e-05
2024-07-29,0.582387245225534,0.5823872452255339,0.09983436340273431,0.09983436340273433,-5.310431644e-05
2024-07-30,0.5352953872797284,0.5352953872797284,0.047138158741916875,0.047138158741916875,-2.1226343565e-05
2024-07-31,0.665962607673171,0.6659626076731712,0.34388440613716564,0.34388440613716564,-1.739508918e-05
2024-08-01,0.5797697725763543,0.5797697725763544,0.14537675850216503,0.14271078616302535,3.0759884684219174e-05
2024-08-02,0.42250568083269263,0.4225056808326927,0.28704469154614143,0.2830342290017364,7.317731990556442e-05
2024-08-03,0.514165022103921,0.4773964286075589,0.3976712360168755,0.3786800774655674,0.00015437986888039884
2024-08-04,0.5334963670070281,0.49427385092694426,0.023086579637705416,0.023086579637705402,0.00014027178591875987
2024-08-05,0.4381177551201954,0.3954296690900468,0.1529666751040366,0.15002928782385183,2.9075392243754782e-05
2024-08-06,0.31825232106456547,0.31825232106456547,0.19308861546637374,0.15919627469040593,2.5841063870679498e-06
2024-08-07,0.31408305225296607,0.3140830522529661,0.011031216904870172,0.01077680139516084,1.8120363565864525e-06
2024-08-08,0.2880004470351266,0.2880004470351266,0.1113724699305394,0.1113724699305394,0.0
2024-08-09,0.3254216644898352,0.3254216644898353,0.14621730692020216,0.14621730692020216,0.0
2024-08-10,0.33825107887967354,0.33825107887967354,0.07771707211330342,0.07771707211330342,0.0
2024-08-11,0.34901292386609367,0.3490129238660936,0.011495184257585039,0.011495184257585039,0.0
2024-08-12,0.36930071511582285,0.36930071511582274,0.16730668999570547,0.16730668999570547,0.0
